age,job,marital,education,has_credit,avg_year_balance,contact_type,day,month,num_compaign_contact,num_prev_contact,prev_compaign_outcome,target
52,4,1,2,0,31,1,10,7,1,0,2,1
27,0,2,1,0,464,1,10,7,1,0,2,0
28,4,2,1,0,171,1,10,7,1,0,2,1
19,8,2,1,0,1803,1,10,7,1,0,2,0
43,9,1,1,0,1358,1,10,7,3,0,2,1
28,8,2,2,0,111,1,10,7,2,0,2,0
30,8,2,1,0,685,2,10,7,2,0,2,0
29,0,2,1,0,345,1,11,7,3,0,2,0
57,4,1,2,0,2681,1,11,7,2,0,2,1
24,0,2,2,0,-61,1,11,7,4,0,2,1
25,4,1,2,0,4461,1,11,7,5,0,2,1
41,9,1,1,0,0,1,11,7,1,0,2,0
52,7,1,1,0,2993,1,11,7,6,0,2,0
59,10,1,1,0,0,1,11,7,1,0,2,0
32,4,1,2,0,8929,1,11,7,1,0,2,1
65,3,1,0,0,715,1,11,7,1,0,2,1
34,0,0,1,0,1085,1,11,7,7,0,2,1
43,4,1,2,0,2987,1,11,7,3,0,2,0
44,4,1,2,0,1058,1,11,7,3,0,2,1
50,3,1,1,0,388,1,11,7,2,0,2,1
32,2,2,2,0,-34,1,11,7,1,0,2,1
64,9,1,2,0,1319,1,12,7,2,0,2,0
63,5,0,0,0,1840,1,12,7,3,0,2,0
70,5,1,3,0,1236,1,12,7,4,0,2,0
44,4,1,2,0,423,1,12,7,5,0,2,1
33,9,2,2,0,258,1,12,7,4,0,2,1
49,9,0,2,0,1807,1,12,7,1,0,2,1
53,7,0,1,0,0,1,12,7,2,0,2,1
31,4,0,2,0,71,1,12,7,1,0,2,1
61,0,1,2,0,1332,1,12,7,1,0,2,1
37,4,2,2,0,33,1,12,7,1,0,2,1
64,5,1,3,0,2923,1,12,7,1,0,2,0
58,6,1,2,0,5810,1,12,7,1,0,2,1
30,4,2,2,0,3473,1,12,7,2,0,2,1
25,4,2,2,0,1259,1,12,7,1,0,2,0
28,1,2,1,0,387,1,13,7,11,1,2,0
47,1,1,1,0,238,1,13,7,1,0,2,1
61,4,1,2,0,5157,1,13,7,1,0,2,0
60,9,1,1,0,1740,1,13,7,2,0,2,1
56,4,1,1,0,1928,1,16,7,6,4,0,0
78,3,1,1,0,499,2,16,7,4,0,2,0
48,9,1,1,0,1981,1,16,7,3,2,1,0
45,9,0,2,0,10768,1,16,7,2,0,2,0
30,8,2,1,0,7387,1,16,7,1,0,2,0
62,6,1,2,0,4886,2,16,7,1,0,2,0
57,1,1,0,0,1610,2,16,7,1,0,2,0
28,8,2,1,0,459,1,16,7,13,0,2,0
36,2,0,2,0,3407,1,16,7,4,0,2,1
68,5,2,3,0,518,1,17,7,1,0,2,0
30,4,1,2,0,739,1,17,7,2,0,2,0
37,7,2,1,0,1045,1,17,7,2,1,0,1
43,0,1,1,0,132,1,17,7,1,0,2,1
22,8,2,1,0,2139,1,17,7,8,0,2,0
46,0,1,1,0,974,1,17,7,1,0,2,1
37,0,2,2,0,1000,1,17,7,1,0,2,1
31,4,2,2,0,115,1,17,7,1,0,2,1
44,4,1,2,0,3665,1,17,7,1,0,2,0
31,9,1,1,0,180,1,17,7,2,0,2,1
30,4,2,2,0,201,1,17,7,2,0,2,1
26,6,2,2,0,657,1,17,7,2,0,2,0
29,0,2,2,0,261,1,17,7,19,0,2,0
27,8,2,1,0,672,1,18,7,2,0,2,0
33,9,2,2,0,154,1,18,7,2,0,2,0
30,4,1,2,0,8089,1,18,7,2,2,0,1
83,5,1,1,0,0,1,18,7,10,0,2,0
32,0,2,2,0,8866,1,18,7,2,0,2,1
35,0,1,1,0,2,1,18,7,1,0,2,1
59,9,1,1,0,259,1,18,7,1,0,2,1
33,3,2,2,0,1107,1,18,7,1,0,2,1
41,7,2,1,0,-675,1,18,7,4,0,2,1
59,0,1,1,0,3735,1,18,7,4,2,0,1
37,4,2,2,0,1730,1,19,7,1,0,2,1
55,0,1,1,0,9329,1,19,7,1,0,2,0
31,7,1,1,0,447,1,19,7,3,0,2,1
28,8,2,1,0,5916,1,20,7,5,0,2,0
24,0,2,1,0,493,1,23,7,2,0,2,0
32,4,1,2,0,376,1,23,7,4,0,2,1
26,4,2,2,0,2786,1,23,7,1,0,2,1
46,4,2,2,0,6651,1,23,7,1,0,2,0
53,9,1,1,0,10185,1,23,7,1,0,2,1
30,4,2,2,0,2,1,23,7,1,0,2,0
37,0,2,1,0,127,1,23,7,4,0,2,0
73,5,1,2,0,448,1,24,7,1,0,2,1
57,5,1,2,0,1292,1,24,7,1,0,2,0
41,4,2,2,0,120,1,24,7,1,3,2,0
34,10,1,1,0,978,1,24,7,1,0,2,1
49,10,1,2,0,377,1,24,7,2,0,2,0
41,0,1,1,0,158,1,24,7,2,0,2,0
58,4,1,1,0,111,2,24,7,2,0,2,0
26,4,2,2,0,15,1,24,7,2,0,2,0
53,4,0,2,0,2245,1,24,7,2,0,2,0
46,4,0,2,0,-130,1,24,7,2,0,2,1
76,5,0,0,0,3049,1,24,7,3,0,2,1
46,4,1,2,0,11385,1,24,7,3,0,2,1
83,5,0,0,0,46,1,25,7,1,0,2,1
40,4,1,2,0,0,1,25,7,2,0,2,1
26,0,2,2,0,689,1,25,7,1,0,2,0
23,8,2,1,0,4126,1,25,7,2,0,2,1
34,4,2,2,0,212,1,25,7,8,0,2,1
24,8,2,1,0,1250,1,25,7,2,0,2,1
41,4,0,2,0,25,1,26,7,2,0,2,1
39,4,1,1,0,2981,1,26,7,1,0,2,1
38,0,1,1,0,6706,1,26,7,2,0,2,0
48,0,0,1,0,0,1,26,7,1,0,2,0
21,0,2,2,0,242,1,26,7,4,0,2,0
37,1,1,0,0,623,1,26,7,2,0,2,0
28,0,2,1,0,1277,1,26,7,1,0,2,1
40,1,1,1,0,5,1,26,7,2,0,2,0
55,6,1,0,0,325,1,26,7,4,0,2,0
43,4,1,1,0,3301,1,26,7,2,0,2,0
57,3,1,0,0,571,1,26,7,2,0,2,0
29,1,1,0,0,201,1,27,7,12,0,2,0
34,9,1,1,0,390,1,27,7,2,2,0,1
77,5,1,1,0,9601,2,27,7,1,0,2,1
36,4,1,1,0,565,1,27,7,1,0,2,1
58,4,1,2,0,1384,1,27,7,1,0,2,1
45,4,1,3,0,2466,2,27,7,1,0,2,0
32,6,2,2,0,658,1,27,7,1,0,2,1
38,0,1,2,0,1988,1,27,7,2,2,0,1
47,4,1,2,0,649,1,27,7,2,0,2,0
46,0,1,1,0,70,1,27,7,2,0,2,1
57,4,0,3,0,0,1,27,7,1,0,2,0
35,9,1,2,0,122,1,27,7,1,0,2,0
50,7,1,1,0,0,1,27,7,2,0,2,0
27,8,2,1,0,213,1,27,7,1,0,2,1
33,4,2,2,0,215,1,27,7,1,0,2,0
57,9,1,1,0,3858,1,27,7,1,0,2,0
69,5,1,3,0,647,2,27,7,1,0,2,0
46,0,1,1,0,-522,1,27,7,3,13,2,1
32,9,2,1,0,234,1,27,7,2,0,2,0
59,5,1,2,0,9676,2,27,7,2,0,2,1
19,8,2,0,0,134,1,27,7,2,0,2,1
25,4,2,2,0,316,1,27,7,2,0,2,1
23,4,2,2,0,2143,1,30,7,2,0,2,1
32,4,2,2,0,1613,1,30,7,2,5,0,0
44,10,1,1,0,2756,1,30,7,4,0,2,0
26,0,2,1,0,1327,1,30,7,4,0,2,0
49,0,1,2,0,255,1,30,7,6,0,2,0
32,7,1,1,0,2833,1,30,7,1,0,2,0
31,1,1,0,0,620,1,30,7,1,0,2,0
47,4,1,2,0,3663,1,30,7,3,0,2,1
23,4,2,2,0,1004,1,30,7,2,0,2,0
22,0,2,1,0,114,1,30,7,1,0,2,1
32,8,2,3,0,2321,1,30,7,2,0,2,0
30,4,2,2,0,6495,1,30,7,3,0,2,0
27,4,2,2,0,831,1,30,7,2,0,2,1
73,5,0,0,0,2308,2,30,7,2,0,2,1
26,0,1,2,0,2855,1,30,7,3,0,2,0
36,4,1,2,0,9324,1,30,7,8,0,2,0
24,0,2,1,0,753,1,30,7,15,0,2,0
57,4,0,2,0,6468,1,31,7,4,0,2,0
41,4,1,2,0,1468,1,31,7,3,0,2,1
30,0,2,2,0,311,1,31,7,2,0,2,1
60,0,1,1,0,7336,1,31,7,1,0,2,0
34,9,2,2,0,2658,1,31,7,1,2,0,0
29,4,1,2,0,250,1,31,7,2,1,2,0
55,3,0,1,0,0,1,31,7,1,0,2,0
33,7,1,1,0,260,1,31,7,1,0,2,0
32,9,2,2,0,392,1,1,0,2,2,0,0
26,0,2,1,0,274,1,1,0,3,0,2,1
36,2,2,1,0,45,1,1,0,1,0,2,0
35,7,0,1,0,-121,1,1,0,1,0,2,0
46,4,0,2,0,10469,1,1,0,2,0,2,0
32,4,1,2,0,250,1,1,0,2,0,2,0
39,9,0,1,0,688,1,1,0,2,1,0,0
59,5,1,1,0,1035,1,1,0,2,1,0,0
40,9,2,2,0,250,1,1,0,1,0,2,0
46,7,1,1,0,184,1,1,0,1,0,2,0
33,0,2,1,0,285,1,1,0,1,1,2,0
40,1,1,0,0,442,1,1,0,1,0,2,0
47,1,1,1,0,398,1,1,0,1,2,0,0
38,1,2,2,0,172,1,1,0,1,0,2,1
27,4,2,2,0,0,1,1,0,1,0,2,0
37,4,1,1,0,1180,1,1,0,1,1,2,0
32,7,2,2,0,1743,1,1,0,1,3,2,0
46,4,0,2,0,507,1,1,0,1,0,2,1
27,9,2,2,0,393,1,1,0,2,0,2,1
44,7,1,1,0,5780,1,1,0,2,0,2,0
54,5,1,1,0,1004,1,1,0,1,1,0,0
35,9,1,1,0,0,1,1,0,1,1,2,0
38,0,2,1,0,10,1,1,0,1,0,2,0
63,6,1,2,0,-39,1,1,0,2,0,2,1
46,6,0,2,0,926,1,1,0,1,3,0,0
49,0,1,0,0,686,1,1,0,2,4,2,0
34,1,1,1,0,1924,1,1,0,2,1,0,0
52,0,0,1,0,1256,1,1,0,3,0,2,0
45,7,0,1,0,396,1,1,0,4,4,0,0
41,1,1,1,0,0,1,1,0,2,0,2,0
58,4,0,2,0,315,1,1,0,2,2,0,0
49,4,0,2,0,20727,1,1,0,3,2,0,0
38,1,2,1,0,2422,1,1,0,2,0,2,0
19,8,2,3,0,779,1,1,0,4,0,2,1
52,7,1,1,0,2070,2,1,0,3,0,2,0
37,4,2,2,0,457,1,1,0,3,0,2,0
34,1,2,1,0,13408,1,1,0,2,0,2,0
54,4,0,2,0,5399,1,2,0,3,0,2,0
34,0,1,1,0,1474,1,2,0,2,0,2,1
56,4,1,2,0,480,2,2,0,2,0,2,0
38,4,2,3,0,715,1,2,0,1,3,0,0
45,4,1,2,0,753,1,2,0,2,0,2,0
24,1,1,1,0,-220,1,2,0,1,0,2,0
50,4,0,2,0,405,1,2,0,6,0,2,0
49,0,1,1,0,182,1,2,0,1,2,0,0
37,1,1,1,0,0,1,2,0,1,0,2,0
33,1,1,1,0,3576,1,2,0,1,2,2,0
32,0,2,1,0,471,1,2,0,3,0,2,1
42,4,1,2,0,2772,1,2,0,1,0,2,0
33,4,2,2,0,3161,1,2,0,3,0,2,1
52,4,1,2,0,-2712,1,2,0,1,0,2,0
22,8,2,1,0,722,1,2,0,1,0,2,0
45,0,2,2,0,1683,1,2,0,1,0,2,0
37,4,2,1,0,0,1,2,0,2,0,2,0
36,9,1,1,0,4613,1,2,0,1,2,0,0
41,7,1,3,0,1236,1,2,0,2,0,2,0
23,8,2,1,0,165,1,2,0,1,0,2,0
36,9,1,1,0,0,1,2,0,1,0,2,0
39,9,1,1,0,508,1,2,0,2,5,0,0
48,7,1,1,0,0,1,2,0,1,1,0,0
38,1,1,3,0,0,1,2,0,2,1,0,0
46,6,1,1,0,-30,1,2,0,1,2,0,0
35,6,1,2,0,560,1,2,0,1,1,0,0
35,6,1,2,0,1250,1,2,0,1,1,2,0
45,3,1,0,0,403,1,2,0,1,0,2,0
54,0,1,1,0,1342,1,2,0,1,0,2,0
58,9,1,1,0,1,1,2,0,1,2,0,0
47,1,1,1,0,1612,1,2,0,1,0,2,1
74,3,1,3,0,161,2,2,0,1,0,2,0
48,0,0,1,0,4099,1,2,0,2,0,2,1
35,4,2,2,0,4348,1,2,0,3,8,0,0
39,9,0,2,0,113,1,2,0,2,0,2,0
67,5,1,0,0,4066,1,2,0,6,0,2,0
32,0,1,2,0,233,1,2,0,2,4,0,0
30,4,2,2,0,0,1,2,0,2,2,0,0
34,9,0,1,0,705,1,2,0,1,0,2,0
53,1,1,0,0,1409,1,2,0,1,1,0,0
58,11,1,3,0,68,1,2,0,1,0,2,1
28,8,2,1,0,1350,1,2,0,2,0,2,0
35,0,2,1,0,663,1,2,0,3,0,2,0
40,7,1,1,0,879,1,2,0,3,0,2,0
40,4,1,0,0,738,1,2,0,2,3,0,0
45,4,1,0,0,4629,2,2,0,2,0,2,0
24,8,2,0,0,1283,1,2,0,2,0,2,0
35,1,1,1,0,2643,1,2,0,3,1,2,0
57,4,1,2,0,1631,1,2,0,2,3,0,0
30,1,2,1,0,148,1,2,0,1,0,2,0
26,8,2,2,0,193,1,3,0,2,0,2,0
39,1,1,0,0,176,1,3,0,2,0,2,0
37,4,1,2,0,489,1,3,0,2,6,0,0
38,9,1,1,0,-421,1,3,0,1,5,0,0
44,2,1,1,0,887,1,3,0,2,0,2,0
54,5,1,0,0,136,1,3,0,1,2,0,0
54,2,2,2,0,5417,1,3,0,1,0,2,0
46,7,1,3,0,854,1,3,0,3,0,2,0
61,9,1,2,0,0,1,3,0,1,0,2,0
56,0,1,0,0,0,1,3,0,2,4,0,0
50,4,1,2,0,414,1,3,0,1,3,0,1
24,7,2,1,0,496,1,3,0,1,2,0,0
39,9,1,2,0,2869,1,3,0,1,0,2,0
42,1,1,1,0,1297,1,3,0,2,0,2,0
35,0,1,1,0,3187,1,3,0,1,3,0,0
31,7,2,1,0,695,1,3,0,1,1,0,0
34,1,2,1,1,-60,1,3,0,1,1,0,0
38,9,1,1,0,275,1,3,0,2,1,0,0
32,4,0,2,0,530,1,3,0,1,0,2,0
42,9,1,2,0,782,1,3,0,1,0,2,0
68,5,1,1,0,3588,2,3,0,1,0,2,0
56,5,1,1,0,3948,1,3,0,1,3,0,0
39,4,1,1,0,517,1,3,0,1,5,0,0
73,5,1,1,0,1292,1,3,0,1,0,2,0
47,0,0,1,0,0,1,3,0,1,0,2,0
51,7,1,1,0,657,1,3,0,2,0,2,0
26,1,2,1,0,5005,1,3,0,1,0,2,1
54,4,1,1,0,1150,1,3,0,1,0,2,0
41,9,2,1,0,-41,1,3,0,1,0,2,0
39,1,1,1,0,1756,1,3,0,1,0,2,1
41,4,0,2,0,902,1,3,0,1,0,2,0
43,10,1,1,0,1943,1,3,0,2,2,0,0
32,1,1,1,0,824,1,3,0,1,0,2,0
38,9,1,1,0,751,1,3,0,1,0,2,0
39,9,1,2,0,101,1,3,0,1,0,2,0
28,9,2,2,0,172,1,3,0,14,2,0,0
57,1,1,0,0,211,1,3,0,2,0,2,0
42,2,1,2,0,2249,2,3,0,2,6,0,0
33,0,1,2,0,1636,1,3,0,1,1,0,0
44,7,2,1,0,862,1,3,0,2,0,2,0
40,7,1,1,0,3164,1,3,0,2,0,2,0
36,9,0,1,0,666,1,3,0,1,1,2,0
55,1,0,1,0,1613,1,3,0,1,3,0,1
44,2,2,2,0,1136,1,3,0,2,7,2,0
37,7,1,1,0,749,1,3,0,2,0,2,0
41,1,1,1,0,4910,1,3,0,1,0,2,0
49,9,1,2,0,523,1,3,0,1,2,1,0
44,1,1,1,0,879,1,3,0,1,0,2,0
41,7,2,1,0,-68,1,3,0,3,0,2,0
48,0,1,0,0,4459,1,3,0,2,1,0,0
39,7,0,1,0,-152,1,3,0,3,0,2,0
46,9,0,1,0,387,1,3,0,1,0,2,0
46,7,0,1,0,350,1,3,0,1,0,2,0
40,2,1,2,0,2644,1,3,0,1,3,0,0
44,1,1,0,0,612,1,3,0,1,1,0,0
39,9,2,2,0,54,1,3,0,2,12,0,0
47,4,1,1,0,-521,1,3,0,2,0,2,0
39,2,1,1,0,10200,1,3,0,4,0,2,0
41,6,1,1,0,3123,1,3,0,2,2,0,1
49,4,1,2,0,596,1,3,0,2,0,2,0
37,0,1,1,0,1335,2,3,0,4,4,2,0
31,0,2,1,0,779,1,3,0,2,0,2,0
50,4,1,2,0,101,1,6,0,2,1,0,0
37,4,1,0,0,3953,1,6,0,2,1,0,0
29,9,2,3,0,1729,1,6,0,1,0,2,0
42,0,2,2,0,473,1,6,0,1,0,2,0
43,4,0,2,0,20,1,6,0,2,2,0,0
46,0,2,1,0,1070,1,6,0,2,0,2,0
29,9,1,1,0,-547,1,6,0,1,0,2,0
40,4,1,2,0,285,1,6,0,1,3,1,0
54,2,0,3,0,4736,2,6,0,6,5,0,1
34,9,2,1,0,2729,1,6,0,1,1,1,0
38,7,1,1,0,968,1,6,0,1,0,2,0
37,1,0,1,0,811,1,6,0,3,0,2,0
36,1,1,1,0,382,1,6,0,1,0,2,0
63,5,1,1,0,2030,1,6,0,6,0,2,0
24,8,2,1,0,1684,1,6,0,4,0,2,0
35,1,1,1,0,270,1,6,0,2,1,0,0
38,0,1,1,0,1280,1,6,0,1,0,2,0
45,1,1,1,0,-73,1,6,0,3,9,0,0
33,9,2,2,0,127,1,6,0,2,17,0,1
38,9,1,2,0,1997,1,6,0,10,0,2,0
26,8,2,2,0,1804,1,6,0,2,0,2,0
44,1,1,1,0,8666,2,6,0,1,0,2,0
42,4,2,2,0,11891,1,6,0,1,0,2,1
41,1,1,1,0,523,1,6,0,3,0,2,0
36,1,1,1,0,2454,1,6,0,1,0,2,0
38,9,2,1,0,12926,1,6,0,2,1,0,0
34,4,2,2,0,7263,2,6,0,1,0,2,0
34,0,2,1,0,266,1,6,0,2,0,2,0
32,7,1,1,0,393,1,6,0,2,2,0,0
27,10,2,1,0,1972,1,6,0,1,0,2,0
47,0,2,1,0,1544,1,6,0,1,1,0,0
50,1,1,0,0,4979,2,6,0,1,0,2,1
45,1,1,1,0,146,1,6,0,1,15,0,0
41,1,1,1,0,790,1,6,0,1,0,2,0
35,4,2,2,0,694,1,6,0,1,0,2,0
59,1,1,1,0,135,1,6,0,1,0,2,0
39,4,2,2,0,2651,1,6,0,2,5,2,0
35,9,1,1,0,0,1,6,0,1,0,2,0
44,4,1,1,0,8262,1,6,0,1,16,0,0
77,5,1,2,0,0,1,6,0,1,0,2,0
33,1,1,1,0,1101,1,6,0,2,0,2,0
33,0,1,1,0,796,2,6,0,1,0,2,0
40,4,1,1,0,754,1,6,0,1,0,2,1
30,9,2,1,0,10152,1,6,0,2,1,0,0
44,1,1,1,0,545,1,6,0,3,1,0,0
35,9,1,1,0,5553,1,6,0,3,7,0,0
31,7,1,1,0,1062,1,6,0,1,0,2,0
57,9,1,1,0,1144,1,6,0,2,0,2,0
36,6,1,1,0,1184,1,6,0,1,0,2,1
40,0,2,1,0,462,1,6,0,1,4,2,0
32,9,2,2,0,948,1,6,0,2,0,2,0
40,1,1,0,0,2133,1,6,0,3,1,0,0
37,0,1,1,0,1207,2,6,0,2,2,1,1
44,1,2,1,0,712,1,6,0,3,0,2,1
37,9,2,2,0,3943,1,6,0,2,1,0,1
59,7,1,0,0,1562,2,6,0,2,1,2,0
42,1,1,0,0,574,1,6,0,2,2,0,0
41,1,1,1,0,0,1,6,0,4,0,2,0
44,1,1,1,0,647,1,6,0,2,0,2,0
46,0,2,1,0,757,1,6,0,3,3,0,0
33,0,2,1,0,2554,2,6,0,3,15,0,0
41,0,0,1,0,270,1,6,0,1,1,0,0
36,9,1,1,0,0,1,6,0,3,2,2,0
63,5,1,1,0,2734,1,7,0,5,0,2,0
30,1,2,2,0,297,1,7,0,4,0,2,1
38,4,0,2,0,714,1,7,0,2,0,2,0
65,5,1,0,0,3713,1,7,0,3,0,2,0
38,0,1,1,0,271,1,7,0,3,0,2,0
38,10,1,2,0,2012,1,7,0,3,0,2,0
26,6,2,1,0,3676,1,7,0,1,0,2,1
42,1,1,1,0,349,1,7,0,2,0,2,0
33,4,2,2,0,561,1,7,0,1,0,2,0
35,9,2,0,0,744,1,7,0,1,0,2,0
46,0,0,1,0,1198,1,7,0,1,1,2,0
41,9,1,1,0,2185,1,7,0,4,4,2,0
33,7,1,1,0,387,1,7,0,2,2,0,0
31,1,2,1,0,823,1,7,0,1,0,2,0
43,1,1,1,0,902,1,7,0,1,1,0,0
33,4,1,2,0,663,1,7,0,1,4,0,0
36,1,2,1,0,3508,1,7,0,1,3,0,0
36,0,1,1,0,39,1,7,0,2,0,2,0
36,0,1,1,0,1588,1,7,0,1,0,2,0
31,4,1,1,0,625,1,7,0,1,1,0,0
40,0,2,1,0,963,1,7,0,1,0,2,0
45,2,2,0,0,0,1,7,0,1,0,2,0
40,0,2,3,0,355,1,7,0,2,6,2,0
33,1,2,1,0,706,1,7,0,1,1,0,0
53,1,0,1,0,1912,1,7,0,1,2,0,0
36,4,2,2,0,11767,1,7,0,1,0,2,0
40,0,1,1,0,2591,1,7,0,1,2,2,0
43,2,1,2,0,903,1,7,0,1,0,2,0
38,9,2,1,0,0,1,7,0,2,0,2,0
46,9,1,1,0,138,1,7,0,2,0,2,0
36,7,1,1,0,3740,1,7,0,1,0,2,0
47,10,1,1,0,817,1,7,0,4,0,2,1
32,1,1,1,0,897,1,7,0,3,2,0,0
33,4,1,2,0,0,1,7,0,1,0,2,0
53,1,1,0,0,53,1,7,0,1,1,0,0
47,10,1,0,0,2290,1,7,0,1,0,2,0
56,4,1,2,0,167,2,7,0,1,0,2,0
44,10,0,1,0,522,1,7,0,1,0,2,0
29,6,2,2,0,1457,1,7,0,1,1,2,0
35,2,1,2,0,1859,1,7,0,1,2,0,0
53,1,1,1,0,2531,1,7,0,1,0,2,0
46,1,2,2,0,283,1,7,0,1,0,2,1
50,7,2,1,0,1716,1,7,0,1,0,2,0
31,1,1,0,0,1601,1,7,0,1,3,0,0
37,9,0,2,0,1174,1,7,0,1,2,0,0
38,7,2,1,0,167,1,7,0,2,0,2,0
41,7,1,1,0,446,1,7,0,3,2,0,0
27,0,2,2,0,2068,1,7,0,2,0,2,0
56,9,1,0,0,1232,1,7,0,1,0,2,0
39,1,2,0,0,581,1,7,0,1,2,1,0
48,7,1,1,0,665,1,7,0,2,3,0,0
42,9,0,0,0,5076,1,7,0,1,2,2,0
71,5,1,1,0,951,1,7,0,1,0,2,0
35,4,1,2,0,0,1,7,0,1,2,2,0
33,1,1,0,0,1064,1,7,0,1,1,0,0
33,1,1,1,0,1130,1,7,0,1,0,2,0
35,4,2,2,0,714,1,7,0,2,22,0,0
43,9,2,1,0,4990,1,7,0,1,10,0,0
33,7,1,1,0,0,1,7,0,1,0,2,0
28,9,2,1,0,922,1,7,0,1,0,2,0
24,0,2,1,0,5,1,7,0,1,1,0,0
49,2,0,2,0,1342,1,7,0,1,1,0,0
36,7,1,1,0,1746,1,7,0,1,1,0,0
39,4,1,2,0,416,1,7,0,1,0,2,0
36,0,0,1,0,356,1,7,0,3,1,0,0
50,1,1,1,0,2320,1,7,0,1,0,2,0
20,8,2,3,0,8860,1,7,0,2,0,2,0
25,0,2,1,0,82,1,7,0,2,0,2,1
31,8,2,1,0,735,1,7,0,3,1,2,0
39,9,0,1,0,17441,1,7,0,1,0,2,0
41,1,1,1,0,1885,1,7,0,2,0,2,0
44,10,1,1,0,728,1,7,0,1,11,0,0
41,4,1,2,0,5,1,7,0,3,3,0,0
30,9,2,1,0,3568,1,7,0,1,0,2,0
31,9,2,1,0,2484,1,7,0,1,0,2,0
51,1,1,1,0,4787,1,7,0,1,0,2,1
39,7,2,1,0,600,1,7,0,1,0,2,0
43,1,1,1,0,1617,1,7,0,1,0,2,0
35,1,1,0,0,-210,2,7,0,3,0,2,0
34,10,1,1,0,428,1,7,0,2,3,2,0
51,1,1,1,0,984,2,7,0,4,0,2,0
50,4,1,1,0,732,1,7,0,7,0,2,0
48,4,0,2,0,351,1,7,0,3,0,2,0
54,1,1,1,0,5521,1,7,0,2,0,2,0
30,4,1,2,0,8623,1,8,0,3,0,2,0
45,3,1,0,0,317,1,8,0,2,0,2,0
40,1,2,0,0,446,1,8,0,4,1,0,0
56,9,1,1,0,2847,1,8,0,1,0,2,1
49,4,1,2,0,519,1,8,0,1,0,2,0
55,1,1,1,0,1358,1,8,0,1,0,2,0
35,1,1,1,0,0,1,8,0,1,0,2,0
38,1,1,1,0,6994,2,8,0,1,2,0,0
42,9,1,1,0,233,1,8,0,1,4,0,0
36,1,2,1,0,1822,1,8,0,1,1,2,1
35,9,2,1,0,16,1,8,0,1,0,2,1
37,9,1,1,0,720,1,8,0,3,0,2,0
54,9,1,1,0,3323,1,8,0,3,0,2,0
57,1,1,0,0,5949,1,8,0,1,0,2,0
36,9,2,1,0,524,1,8,0,1,0,2,0
53,0,1,1,0,35,1,8,0,1,0,2,0
65,5,1,1,0,20806,2,8,0,2,0,2,1
35,0,1,1,0,126,1,8,0,1,0,2,0
35,1,1,1,0,2926,1,8,0,1,25,0,0
28,9,1,1,0,139,1,8,0,1,0,2,0
49,4,1,2,0,78,1,8,0,3,0,2,0
27,8,2,2,0,3687,1,8,0,2,0,2,0
37,0,2,1,0,810,1,8,0,1,1,0,0
35,9,2,2,0,458,1,8,0,1,3,0,0
35,1,1,1,0,1993,1,8,0,2,0,2,0
54,10,1,1,0,377,1,8,0,1,0,2,1
31,0,1,1,0,941,1,8,0,4,0,2,0
55,6,1,1,0,12159,1,8,0,5,4,0,0
39,0,1,1,0,217,1,8,0,1,4,0,0
48,4,1,1,0,4415,1,8,0,3,7,0,1
44,6,0,1,0,522,1,8,0,1,0,2,0
34,8,2,2,0,3404,1,8,0,1,5,0,0
36,6,1,0,0,1094,1,8,0,1,1,0,0
45,1,1,0,0,31,1,8,0,2,1,2,0
32,9,1,1,0,303,1,8,0,1,4,0,1
60,0,0,1,0,12039,2,8,0,1,0,2,1
38,9,1,2,0,3234,1,8,0,1,2,1,0
42,1,1,1,0,363,1,8,0,2,0,2,0
40,2,1,2,0,2310,1,8,0,1,1,0,0
28,8,2,1,0,11555,1,8,0,2,0,2,0
68,5,1,0,0,1759,2,8,0,1,0,2,0
52,7,1,0,0,821,1,8,0,2,0,2,0
37,0,1,2,0,2693,1,8,0,1,0,2,0
34,1,1,3,0,11,1,8,0,1,0,2,0
67,5,1,1,0,1443,1,8,0,1,0,2,1
34,9,1,1,0,2726,1,8,0,1,0,2,0
35,1,1,1,0,21,1,8,0,2,0,2,0
27,9,2,2,0,4661,1,8,0,1,0,2,1
27,7,2,2,0,128,1,8,0,1,0,2,0
33,4,2,2,0,259,1,8,0,6,0,2,0
46,1,1,0,0,1204,1,8,0,2,0,2,0
57,4,1,2,0,1287,1,8,0,2,0,2,0
32,4,2,2,0,1781,1,8,0,1,0,2,1
36,2,1,1,0,419,1,8,0,3,0,2,0
34,9,1,1,0,209,1,8,0,2,0,2,0
39,9,2,1,0,1048,1,8,0,2,0,2,0
26,0,1,1,0,3415,1,8,0,1,0,2,1
55,10,1,1,0,12,1,8,0,1,0,2,0
50,9,2,1,0,-97,1,8,0,1,2,0,0
60,10,1,1,0,2000,1,8,0,1,0,2,0
32,9,1,1,0,1951,1,8,0,2,2,0,0
71,3,1,0,0,227,1,8,0,1,0,2,0
58,1,1,0,0,189,2,8,0,1,0,2,0
61,3,1,2,0,1389,1,8,0,1,0,2,0
33,4,2,2,0,318,1,8,0,1,3,2,1
32,0,2,1,0,5,1,8,0,1,0,2,0
50,4,1,3,0,5043,1,8,0,1,0,2,0
46,2,1,2,0,4726,1,8,0,1,0,2,0
32,6,2,2,0,562,1,8,0,1,0,2,0
44,0,1,1,0,1807,1,8,0,1,1,0,0
48,0,2,1,0,1234,1,8,0,1,0,2,0
25,0,2,1,0,654,1,8,0,1,0,2,0
